link,title,text
http://prodengi.kz/lenta/mezhdunarodnye_rezervy_rk_s_nachala_goda_snizilis_na_21/,"Международные резервы РК с начала года снизились на 2,1%","Валовые международные резервы Казахстана с начала года уменьшились на 2,1%, с 29 млрд 209 млн до 28 млрд 597 млн долларов. Об этом сообщает корреспондент центр деловой информации Kapital.kz. В ноябре международные резервы выросли на 0,4%. К слову, на конец октября 2015 года этот показатель составлял 28 млрд 473 млн долларов, на конец ноября - 28 млрд 597 млн долларов. Активы в свободно конвертируемой валюте с начала года снизились на 2,9%, с 21 млрд 814 млн до 21 млрд 175 млн долларов. За месяц этот показатель вырос на 3,3%. Объем активов, выраженных в золоте, по сравнению с началом года вырос на 0,3%, с 7 млрд 395 млн до 7 млрд 422 млн долларов. За месяц этот показатель уменьшился на 7,02%. Чистые международные резервы с начала 2015 года снизились на 1,6%, с 28 млрд 261 млн до 27 млрд 790 млн долларов. За месяц объем активов Национального фонда увеличился на 0,5%, с начала года уменьшился на 12,2%. На конец октября 2015 года активы Нацфонда составляли 63 млрд 882 млн долларов, на конец ноября - 64 млрд 239 млн долларов. "
http://prodengi.kz/lenta/npp_prosit_nacbank_rasshirit_instrumenty_tengovoj_likvidnosti/,НПП просит Нацбанк расширить инструменты тенговой ликвидности,"Национальная палата предпринимателей (НПП) ""Атамекен"" и Национальный банк должны совместно разработать механизмы для доступа к тенговой ликвидности экономики. Такое мнение в ходе расширенного заседания палаты с участием премьер-министра страны высказал председатель президиума организации Тимур Кулибаев, передает LS. Кулибаев выразил надежду, что средства будут использованы по назначению. ""Я прошу, чтобы совместно с Национальным банком провели такое обсуждение на рабочем уровне и выработали механизмы по пополнению тенговой ликвидности экономики и чтобы она не вылилась в потребительское кредитование и не вылилась в обменные пункты , а пошла в реальный сектор экономики на выполнение задачи занятости и расширения производства"", - обратился он к главе кабмина. Глава НПП Аблай Мырзахметов в свою очередь отметил, что казахстанские бизнесмены нуждаются в кредитовании со стороны финансовых структур. ""Видно, что казахстанские банки испытывают трудности по доступу к среднесрочной и долгосрочной ликвидности. Основной источник фондирования для банков - это депозиты. 63,8% вкладов находятся в иностранной валюте. Сейчас понемногу идет ""переворачивание"" депозитов из долларов в тенге и, мы ожидаем, что ликвидности будет больше. Тем не менее данная ситуация на финансовом рынке остается. Опрос предпринимателей показал, что бизнес испытывает сложности в доступе к кредитным ресурсам"", - подчеркнул он. Как ранее сообщал LS, 9 ноября ставки РЕПО по ГЦБ подскочили до 250% (1-7-дневный срок). Тогда было зафиксировано 138 сделок, общий объем которых составил $264,714 млн. Профучастники казахстанского рынка объяснили резкий рост ставок тем, что Национальный банк изменил процентную политику. Директор компании Oil Gas Project Жарас Ахметов проанализировал действия Нацбанка в вопросе РЕПО. Ирина ЯРУНИНА "
http://prodengi.kz/lenta/valihan_tuleshov_bankam_nuzhno_dat_vozmozhnost_normalno_obankrotitsya/,Валихан Тулешов: Банкам нужно дать возможность нормально обанкротиться,"Требование президента Нурсултана Назарбаева, озвученное им в ноябрьском Послании, о том, чтобы очистить рынок от финансовых учреждений, не сумевших решить свои проблемы с капитализацией, должно было быть выполнено гораздо раньше. Такое мнение в беседе с корреспондентом центра деловой информации Kapital.kz озвучил экономист Валихан Тулешов. В солидном перечне задач, поставленных главой государства перед правительством в рамках ежегодного Послания президента народу Казахстана, решения относительно финансового рынка эксперт назвал наиболее актуальными и требующими незамедлительного выполнения. Так, экономист предрек высокий результат эффективности предстоящего вывода ЕНПФ и Фонда проблемных кредитов из-под контроля Национального банка. Однако это одно из наиболее простых, по мнению Валихана Тулешова, поручений для практического выполнения. Куда больше усилий придется приложить для «очистки банковского рынка » от проблемных банков, которую президент поручил провести с учетом сложившейся финансовой нестабильности в республике. «Если мы обратимся к недавней нашей истории, мы увидим, что определенные банки у нас уже давно находятся в такой рисковой зоне. Они имели проблемы с капитализацией, имели проблемы правового, юридического характера, тот же БТА Банк. Как мы знаем, было время, когда надо было в соответствии с нашим законодательством дать ему возможность обанкротиться нормальным образом. Это дало бы некую оздоровительную программу. Когда предприятие опускается на дно и начинает отталкиваться от него, это совсем иное, нежели когда предприятие находится в воздухе, не достигая дна и все время при этом рискуя утонуть. В этом отношении мы можем вспомнить того же Марченко (Григорий Марченко, экс-председатель Нацбанка. - Ред.), который утверждал, что наша банковская система соответствует европейской банковской системе. Тем не менее мы сегодня этого не наблюдаем. Сразу после начала кризиса и вплоть до сегодняшних дней нужно было применять более адекватные меры. Даже, допустим, та же методика инфляционного таргетирования могла быть внедрена и раньше. Стресс-тесты, о которых я говорил еще в начале 2008-го и в 2009 году. Эти вещи, я думаю, просто-напросто каким-то образом упускались из виду», - сказал Валихан Тулешов. По мнению экономиста, природу ряда казахстанских банков особенно красноречиво продемонстрировала августовская девальвация. Поведение некоторых финансовых учреждений подтвердило еще раз: чистка, о которой говорит президент в своем Послании народу, действительно нужна в первую очередь рядовому потребителю. «Это обязательно надо сделать. Давайте посмотрим на соседнюю Россию, которая энергично руками Набиуллиной (Эльвира Набиуллина, председатель Центрального Банка России. - Ред.) избавляется от таких вот банков. У нас тоже очень много БВУ, которые не соответствуют настоящим стандартам, которые созданы некими олигархическими группами и работают только на эти группы. Посмотрите, как дела обстояли, когда обрушилась валюта. Какие-то банки сумели продавать доллары, какие-то банки просто закрылись. То же самое происходит с кредитами - меньшинство могли финансировать отечественный бизнес в тенге, остальные умыли руки, нагрузившись долларами, сидели и до сих пор сидят, не участвуя в этом процессе. Когда президент говорит, что надо доверять национальной валюте, а банки не кредитуют предприятия в национальной валюте, а значит, не поддерживают ее, это тоже вызывает определенные вопросы», - считает экономист. В целом, по словам Валихана Тулешова, Послание президента народу Казахстана 2015 года призвано мобилизовать граждан, подготовить к грядущим трудностям и научить поведению при тех или иных финансово нелегких ситуациях. «Я не думаю, что Послание должно успокаивать. Оно должно ежегодно поддерживать определенный ритм деятельности государства. Оно должно поддерживать определенное напряжение, чтобы это напряжение было рабочим прежде всего. И в этой связи я хочу сказать, что Послание президента в этом году несколько отходило от прежних всех форматов и большей частью было сконцентрировано на экономической проблематике, на экономических вопросах. В целом в послании был дан тренд на либерализацию экономических отношений. И я думаю, что это оказалось наиболее важным для наших граждан, в том числе и для меня, в условиях экономического кризиса, кризиса, который в большей степени развился в нашей стране, из-за того что мы не успели вовремя диверсифицировать экономику, и это повлекло большие последствия», - заключил экономист Валихан Тулешов. "
http://prodengi.kz/lenta/tenge_tri_nedeli_podryad_demonstriruet_stabilnost/,Тенге три недели подряд демонстрирует стабильность,"Последние три недели курс доллара практически неподвижен - стоимость американской валюты незначительно колеблется между отметками 307 и 308 тенге, сообщает корреспондент Nur.kz. А такие курсы банки выставили 2 декабря утром (по состоянию на 09:40 по времени Астаны) Самая высокая стоимость покупки доллара - ВТБ Банк, Qazaq Banki, AsiaCredit Bank - 307 тенге. Самая низкая стоимость продажи доллара - Capital Bank - 308,3 тенге. Самая высокая стоимость покупки евро - Народный банк - 325,75 тенге Самая низкая стоимость продажи евро - Евразийский банк, AsiaCredit Bank - 328 тенге. Самая высокая стоимость покупки рубля -AsiaCredit Bank - 4,57 тенге Самая низкая стоимость продажи рубля - Евразийский банк, AsiaCredit Bank - 4,67 тенге. Частные обменники покупают доллар в диапазоне 306,9-307,5, а продают по 308,2-309,5 тенге. Евро частники принимают по 324-326,2 тенге, а реализуют по 327-328,5 тенге. Рубль обменники покупают по 4,5-4,61 тенге, а продают по 4,65-4,72 тенге. "
http://prodengi.kz/lenta/pochemu_nacbank_lishaetsya_statusa_upravlyayuwego_aktivami_enpf/,Почему Нацбанк лишается статуса управляющего активами ЕНПФ,"Своё мнение по этому поводу выразил заместитель председателя правления Halyk Finance Сабит Хакимжанов. О том, что Единый накопительный пенсионный фонд (ЕНПФ) необходимо вывести из-под контроля Национального банка РК, заявил глава государства Нурсултан Назарбаев, выступая с ежегодным посланием народу Казахстана в понедельник, 30 ноября. «Из-под контроля Нацбанка надо вывести Единый пенсионный фонд, Фонд проблемных кредитов и другие финансовые институты», - цитирует Твиттер Аккорды слова президента РК. Говоря об этом решении, Нурсултан Назарбаев заявил, что в 2016 пенсионные активы казахстанцев должны быть переданы под управление частным казахстанским или иностранным компаниям. Прокомментировать это заявление обозреватель Forbes.kz попросил заместителя председателя правления Halyk Finance Сабита Хакимжанова. Причиной такого решения эксперт считает провал Нацбанка как управляющего пенсионными активами. Он охарактеризовал работу ЕНПФ следующим образом: низкая прозрачность, низкое качество отчётности, отсутствие инструментов контроля со стороны вкладчиков. «Управление пенсионными активами страдало из-за зарегулированности и недостаточной прозрачности при частных пенсионных фондах до 2012 и из-за централизации, отсутствия контроля и непрозрачности при ЕНПФ. Вкладчики не имели никакой роли в управлении собственными сбережениями, переставали относиться к своим накоплениям как к собственности. Происходило отчуждение накоплений от вкладчиков. Соответственно, возникало резкое неприятие населением таких схем, - считает Сабит Хакимжанов. - Когда пенсионными активами управляли пенсионные фонды, у них не было реального выбора. Они были инвесторами-заложниками, так как система регулирования толкала их на приобретение госбумаг и других тенговых активов. Все это вело к субсидированию дефицита бюджета за счёт пенсионных накоплений. При ЕНПФ это стало явным» Он подчеркнул, что создание ещё одной государственной организации проблемы не решит. По мнению эксперта, вкладчикам нужно дать право р «Нужны механизмы, обеспечивающие добросовестность и квалификацию управляющих компаний вместо гарантий доходности, - уверен Сабит Хакимжанов. - Это обеспечивается инфраструктурой рынка, прозрачностью инвестиционной декларации каждого фонда, подотчётностью его вкладчикам, требованиями к кастодиальной деятельности (деятельность профессионального участника рынка ценных бумаг, который осуществляет учёт финансовых инструментов и денег клиентов и подтверждение прав по ним, хранение документарных финансовых инструментов клиентов с принятием на себя обязательств по их сохранности. - F), к бэк-офису, по его информатизации и безопасности». Частные управляющие компании при правильном регулировании, подчеркнул эксперт, способны наиболее эффективно направить пенсионные сбережения в экономику. Поэтому, по его мнению, разработка эффективного механизма регулирования - одна из ключевых задач, стоящих перед регулятором. «Но эта задача не статическая. Накопительная пенсионная система - это живой организм, ему противопоказано отсутствие внешней свободы, так как без неё нет внутренней дисциплины, - говорит аналитик. - Поэтому очень важно создать среду и условия для непрерывного развития системы. Это механизмы общественного мониторинга, институты обратной связи между вкладчиками, управляющими и регулятором, институты, анализирующие деятельность системы. Без этого нормальная эволюция пенсионной системы невозможна». Роль правительства, по словам Сабита Хакимжанова, должна заключаться в том, чтобы установить требования к управляющим компаниям, а выбирать управляющего (или управляющих) должны сами вкладчики. При этом аргумент о том, что казахстанские вкладчики недостаточно финансово грамотны для этого, по его мнению, не выдерживает критики. «Это циклический аргумент. Если у вкладчиков не будет права управлять своими сбережениями, зачем им финансовая грамотность? Она появляется только вместе с правом и ответственностью за управление финансовыми активами», - подчеркнул Сабит Хакимжанов. Факты, по информации аналитика, показывают, что казахстанские вкладчики быстро научились выбирать управляющих своими пенсионными сбережениями. «Уже в середине 2000-х вкладчики активно перемещали активы из одного фонда в другой. Доля таких активных вкладчиков ежегодно росла. Они делали это, исходя из данных о доходности, но это не значит, что они были недостаточно финансово грамотными - просто у них другой информации не было. Поэтому роль правительства ещё в том, чтобы сделать выбор вкладчиков информированным, - считает эксперт . - Для этого регулятор должен обязать управляющие компании раскрывать более полно информацию о портфеле, о сделках, об обороте, о процедурах, о соответствии внутренним правилам и инвестиционной декларации». Венера Гайфутдинова "
http://prodengi.kz/lenta/glava_nacbanka_otchitalsya_nazarbaevu/,Глава Нацбанка отчитался Назарбаеву,"Президент Казахстана Нурсултан Назарбаев провел встречу с председателем Национального банка Данияром Акишевым, сообщает LS со ссылкой на Акорду. В ходе встречи Акишев проинформировал президента о предпринимаемых мерах по обеспечению стабильности на финансовом рынке, недопущению резких скачков курса национальной валюты , а также введении в обращение купюры номиналом в 20 тыс. тенге. Кроме того, председатель Нацбанка сообщил, что приступил к выполнению поручений, озвученных Назарбаевым в послании народу Казахстана. Они включают в себя вопросы управления финансовыми институтами, снижения уровня инфляции и проведения эффективной информационно-разъяснительной работы. "
http://prodengi.kz/lenta/nacbank_tadzhikistana_prinyal_reshenie_zakryt_vse_obmennye_punkty_v_strane/,Нацбанк Таджикистана принял решение закрыть все обменные пункты в стране,"В Таджикистане будут закрыты все обменные пункты, а валютные операции отныне должны проводиться в банковских центрах обслуживания, филиалах финансовых учреждений и головных офисах кредитных организаций, говорится в официальном заявлении Нацбанка республики. Представитель регулятора, комментируя ""Интерфаксу"" данное решение, пояснил, что эти меры предприняты в соответствии с инструкцией под №211 ""О порядке проведения валютных операций с иностранной валютой"" , принятой правлением Национального банка Таджикистана. По словам собеседника агентства, отныне граждане обязаны осуществлять обмен валюты исключительно в указанных выше учреждениях, проведение таких сделок в других местах будет считаться незаконным. И покупатель, и продавец будут привлекаться в одинаковой степени к административной или уголовной ответственности, подчеркнул он. ""Физические лица - индивидуальные предприниматели, коммерсанты и юридические лица - предприятия и организации, компании, торговые учреждения для приобретения наличной иностранной валюты должны обращаться в кредитные организации, которые имеют возможность и право обеспечивать их иностранной валютой"", - отметил представитель Нацбанка. Во вторник регулятор сообщил о задержании 27 ноября шести работников обменных пунктов различных банковских структур и кредитных организаций. В сообщении говорится, что задержанные обвинены в завышении курса иностранной валюты. ""Было установлено, что они хранили в кассах большой объем денежных средств в национальной и иностранной валюте, в несколько раз превышающий подотчетные средства, и занимались неофициальной куплей-продажей валюты"", - отмечают в Нацбанке. Тем временем во вторник обменный курс американского доллара на наличном рынке Душанбе составил 7 сомони 60 дирамов, тогда как на табло обменных пунктов указаны цифры 6,78-6,80 сомони. В конце октября Нацбанк разрешил коммерческим банкам республики самостоятельно устанавливать обменные курсы доллара США, хотя до этого наличный курс американской валюты в республике устанавливался регулятором. "
http://prodengi.kz/lenta/v_kazahstane_poyavyatsya_bankovskie_karty_v_yuanyah/,В Казахстане появятся банковские карты в юанях,"В 2017 году в Народный банк планирует выпускать платежные карты, привязанные к юаню. Об этом LS сообщил заместитель председателя правления банка Марат Альменов. По его мнению, включение Международным валютным фондом (МВФ) юаня в корзину резервных валют является позитивном событием. ""Давно к этому все шло. Я считаю, это хорошее предложение. Казахстан граничит с Китаем, мы имеем большие торговые, экономические и политические отношения. В свою очередь, наш банк ориентировочно в 2017 году планирует открывать дебетные карточки в юанях. У нас много китайских сотрудников в Казахстане и очень много наших студентов, порядка 50 тыс. человек учатся в Китае"", - отметил он. Как ранее сообащал LS, МВФ включил китайскую валюту в расчет корзины специальных прав заимствования. По оценкам аналитиков, если юань получит статус новой резервной валюты, Казахстан может привязать курс тенге к китайской валюте. Ирина ЯРУНИНА "
http://prodengi.kz/lenta/bezrabotnyh_kazahstancev_stalo_bolshe_na_79_tys_chelovek/,"Безработных казахстанцев стало больше на 7,9 тыс. человек","Количество нетрудоустроенных казахстанцев за год выросло на 7,9 тыс. человек, или на 14,5%. Об этом LS сообщили в Евразийской экономической комиссии (ЕЭК). На конец октября 2015 года численность в Казахстане достигла 62,2 тыс. человек (0,7% числу экономически активного населения). При этом на конец октября 2014 года показатель составлял 54,3 тыс. Среди стран Евразийского экономического союза (ЕАЭС) ситуация обстоит хуже в Беларуси, где число нетрудоустроенных за год выросло почти в два раза до 42,6 тыс. человек. В Армении в свою очередь количество безработных увеличилось на 15,6%. В то же время в России данный показатель вырос на 13,7% и превысил 911 тыс. человек. В Кыргызстане и вовсе численность нетрудоустроенных снизилось за год на 2,8%, свидетельствуют данные ЕЭК. Однако в данной стране зафиксирован наиболее высокий в союзе уровень безработицы - 2,3% к числу экономически активного населения. В целом в ЕАЭС численность безработных за год выросла на 15,3% и достигла по итогам октября 1,15 млн человек. Напомним, на конец сентября текущего года количество нетрудоустроенных казахстанцев выросло на 6,5 тыс. человек до 62,4 тыс. В то же время по итогам августа данный показатель увеличился на 5,5%. Алиби Саруар "
http://prodengi.kz/lenta/drugaya_storona_krizisa_zayomwiki_vzveshenno_ocenivayut_riski/,Другая сторона кризиса: заёмщики взвешенно оценивают риски,"Валютные шоки и текущая экономическая ситуация не обошли стороной государственный Банк развития Казахстана (БРК). О том, каким образом обеспечить дальнейшее развитие банка, что изменится в кредитовании инвестиционных проектов, рассказал председатель правления БРК Болат Жамишев. - Болат Бидахметович, прежде всего хотелось бы узнать, как изменился кредитный рынок в сложных экономических условиях. - Достаточно много есть интересных инфраструктурных проектов, но все они подвержены валютным рискам. Поэтому выбор проектов должен быть таким, чтобы у них был большой запас прочности. То есть требования к проектам значительно увеличиваются. Чтобы не было валютных рисков, решением для заёмщиков может стать финансирование в тенге. И здесь вопрос тенговой ликвидности для нас стоит достаточно остро. Для БРК интересны проекты, ориентированные на экспорт, например, в нефтехимии. Это та отрасль, которая может обеспечить в будущем существенное изменение структуры экономики Казахстана. Предприятия нефтехимии могут стать якорными наравне с предприятиями нефтегазовой и горнорудной промышленности. Одним из свежих примеров является решение о финансировании банком модернизации производства азотных удобрений в Мангистауской области с разработкой газового месторождения. Тенденция последних лет - производство азотных удобрений всё больше концентрируется в странах, добывающих газ, а закрывается там, где газа нет. Поэтому я считаю проект «КазАзота» очень показательным. Плюс сегодняшней ситуации в том, что инициаторы проектов взвешенно подходят к оценке перспектив своих бизнес-инициатив. Для банка это хорошо. И для них самих это хорошо. - Есть ли решение у проблемы дефицита тенговой ликвидности? - Для Банка развития это актуально, но мы - особый случай: нам нужны только «длинные» деньги. Мы можем получить эти средства от правительства или в ЕНПФ. Если ЕНПФ будет работать по модели, предполагающей свободный выбор объектов для инвестирования, я полагаю, что облигации БРК на внутреннем рынке будут одними из наиболее востребованных. - Что изменилось в кредитном процессе? Приходилось слышать, что процедуры рассмотрения проектов в БРК несколько затянуты. Часто ли приходится отказывать заявителям проектов? - Спрос на наши кредитные продукты увеличился значительно. Если в 2009, 2010 и 2014 в банк поступало порядка 40 кредитных заявок в год (не учитываю период 2011-2013, когда БРК существенно снизил кредитную активность), то в текущем году их было уже 68, включая экспортное финансирование. Спрос же на займы для реализации инвестиционных проектов составил примерно те же 40 заявок, но процент одобрения заявок увеличился: если ранее 90% отклоняли, то сейчас - меньше половины. Я думаю, что общее количество заявок в дальнейшем не вырастет, но может увеличиться доля одобренных заявок в силу того, что мы сейчас меняем весь кредитный процесс, включая организационную структуру банка. В этом вопросе помогли международные консультанты - McKinsey и Ernst&Young. Мы хотим начиная со следующего года кардинально поменять бизнес-процессы, а вместе с ними - и мнение о банке. Что меняется? Ранее предварительный анализ заявки занимал до одного месяца. Теперь мы это будем делать в течение недели на основе анкеты, которая будет предполагать, по сути, анализ заёмщиком своего бизнес-предложения. Нам не надо предоставлять массу документов - если нужные документы есть, то заёмщик заполнит анкету. То есть предварительный этап станет самооценкой заёмщиком своего проекта: с чем он к нам идет и нужно ли ему вообще на данном этапе приходить к нам. Далее, чтобы видеть, на каком этапе находится кредитный анализ, мы разделили его на две части. Первая завершается получением заключений от всех подразделений, задействованных в процессе. Этот этап не предполагает заказ заёмщиком дорогостоящих экспертиз. И только на втором этапе, когда мы принимаем окончательное решение, заявитель несет затраты на различные экспертизы, оценки. То есть мы таким образом экономим время и деньги инициатора проекта и обеспечиваем большую эффективность и контролируемость кредитного процесса. - Есть ли необходимость докапитализации банка? - Учитывая удельный вес займов в иностранной валюте в ссудном портфеле БРК (70%), девальвация тенге отразилась на коэффициенте достаточности капитала (КДК), так как собственный капитал банка учитывается в тенге (на сегодня - 321 млрд тенге). После изменения валютного курса активы увеличились, а капитал - нет. Мы сейчас уделяем максимальное внимание показателю КДК, разработан соответствующий план мероприятий. Первым шагом плана является то, что средства, полученные из Национального фонда, будут учитываться как субординированный заём, то есть как капитал второго уровня. В целом мы нуждаемся в поэтапной докапитализации как мере, которая будет способствовать активному росту банка. Перед нами стоит задача наращивать кредитование проектов второй пятилетки индустриализации, и для банка всё острее будет вопрос достаточности капитала. - Подводя итоги года, можно сказать, что удалось сделать и что - нет? - В целом мы выполняем наш план развития по ключевым показателям. В частности, запланированный показатель профинансированных проектов (1 трлн 675 млрд тенге) мы перевыполним. Кредитный портфель по итогам года был запланирован в объеме 963 млрд тенге, но мы его уже превысили на 30% во многом за счёт девальвации тенге. Если исключить фактор девальвации, то мы в целом достигаем показателя по доле кредитного портфеля в активах (65%). В этом году удалось «не уронить» качество кредитного портфеля, хотя риски такие были. В августе, после первой волны девальвации, мы были вынуждены на 26,3 млрд тенге создать провизии по пяти проектам, которые чувствительны к валютным рискам. Мы провели реструктуризацию этих займов и в сентябре восстановили провизии на 21 млрд тенге. Как результат: если мы август закончили с убытками 4,8 млрд тенге, то сентябрь - с прибылью 3,3 млрд тенге. В целом по текущему году финансовый результат также будет положительным. - Синдицированные кредиты как продукт - насколько БРК близок к заключению таких сделок? - В целом создана нормативная база, есть понимание того, как это делается. Этот инструмент, безусловно, будет задействован, поскольку капиталоёмкие проекты требуют разделения рисков. Какие-то проекты нам, кроме как на условиях синдиката, профинансировать не удастся. Для нас это становится еще актуальнее, потому что нам важно не останавливать финансирование проектов, но при этом всегда учитывать возможные ограничения по достаточности капитала. Иван Жуков "
