link,title,text
http://investfunds.kz/news/world/Fondovyj-rynok-Yaponii-prosel-v-konce-torgov-na-1-na-novostyah-iz-KNDR-RIA-Novosti-84969/,Фондовый рынок Японии просел в конце торгов на 1% на новостях из КНДР // РИА Новости,"Торги на Токийской фондовой бирже закрылись в среду падением основных показателей после поступивших сообщений о проведении КНДР испытания водородной бомбы. Один из основных индексов Nikkei, отражающий динамику котировок акций 225 ведущих компаний Японии, упал на 0,99%, или на 182,68 пункта до отметки 18191,32. Индекс Topix, фиксирующий котировки ценных бумаг всех компаний, представленных в престижной первой секции, потерял 1,05%, или 15,87 пункта, и находится на отметке 1488,84, свидетельствуют данные торгов. Ранее СМИ Южной Кореи передали информацию, что в районе ядерного полигона Пхунгери провинции Янгандо произошло искусственно вызванное землетрясение, магнитуда которого составила 4,2. По данным Геологической службы США, магнитуда землетрясения составила 5,1. КНДР позже заявила об успешном испытании водородной бомбы, передав специальное заявление в эфире центрального ТВ. В свою очередь, специалисты из Южной Кореи и Китая поставили под сомнение испытание водородной бомбы, выразив версию, что на деле мог быть использован ядерный заряд. Проведение испытания КНДР уже резко осудили правительства Японии и Южной Кореи, назвав их нарушением существующих резолюций СБ ООН."
http://investfunds.kz/news/world/20-mlrd-ne-pomogli-kitajskomu-rynku-Rossiya-24-84963/,$20 млрд не помогли китайскому рынку // Россия 24,"Народный банк Китая вчера провел колоссальные вливания денежных средств в рынок, чтобы удержать его от дальнейшего падения, однако в итоге индексы закрылись вблизи уровней закрытия понедельника. Ну а начиналась торговая сессия мрачно. С открытия индексы провалились сразу на 3%, но затем как по мановению волшебной палочки все это падение нивелировали. Несмотря на крупнейшие за последние четыре месяца денежные вливания, курс юаня на внешних рынках продолжает падать, причем значительно быстрее, чем курс китайской валюты на местном рынке. Сейчас внешний курс уже на тысячу пунктов ниже внутреннего курса. Китайский регулятор предпринимает различные меры по борьбе со спекулянтами, но пока особых успехов добиться не удалось. Отметим, что офшорный юань падает сильнее оншорного, даже несмотря на сильнейшую за последние два месяца девальвацию. Напомним, в понедельник рынок акций Китая открыл 2016 г. рекордным падением индекса Shanghai Composite и автоматической остановкой торгов. 4 января 2015 г. стало худшим первым торговым днем в году за всю историю для китайского рынка акций. При этом из-за резкого снижения торги останавливались дважды. После падения Shanghai Composite на 5% торги на Шанхайской бирже были приостановлены на 15 минут (в рамках новых правил, предусматривающих автоматическую приостановку торгов на рынке акций Китая в случае резких колебаний котировок). После временной паузы фондовый обвал ускорился. Это привело к полной остановке торгов со стороны китайских регуляторов. На момент прекращения торгов индекс Shanghai Composite потерял 6,9% снизившись до отметки 3296,66 пункта. Падение на Шэньчжэньской фондовой бирже стало еще более значительным: индекс Shenzhen Composite рухнул на 8,2%."
http://investfunds.kz/news/dnevnaya-sessiya-kase-kase-48305/,Дневная сессия KASE,"На Казахстанской фондовой бирже (KASE) закончилась дневная торговая сессия иностранными валютами. По результатам торгов на спот-рынке: - средневзвешенный курс доллара США с расчетами T+0 в тенге (USDKZT_TOD) составил 338,64 тенге за доллар США при объеме торгов 123 800 тыс. долларов США; - по доллару США с расчетами T+1 и T+2 в тенге сделок заключено не было, на момент закрытия сессии котировки в торговой системе KASE отсутствовали; - по евро с расчетами Т+0, T+1 и T+2 в долларах США и тенге сделок заключено не было, на момент закрытия сессии котировки в торговой системе KASE отсутствовали; - средневзвешенный курс рубля России с расчетами T+0 в тенге (RUBKZT_TOD) составил 4,6658 тенге за рубль при объеме торгов 93 000 тыс. рублей. Средневзвешенный курс доллара США по итогам утренней и дневной сессий составил 339,10 тенге за доллар (+0,96), суммарный объем торгов – 284 250 тыс. USD (-79 950 тыс.). На рынке операций валютного свопа: - по USDKZT_0_001 средневзвешенный курс составил +0,7400 тенге (79,79 % годовых) при объеме торгов 592 700 тыс. USD - по USDKZT_0_002 сделок заключено не было, на момент закрытия сессии котировки в торговой системе KASE отсутствовали; - по EURKZT_0_001 и EURKZT_0_002 сделок заключено не было, на момент закрытия сессии котировки в торговой системе KASE отсутствовали. В торгах приняли участие 25 банков."
http://investfunds.kz/news/investory-skupayut-akcii-kegoc-finansovyj-investicionnyj-zhurnal-ls-lichnyj-schet-48301/,Инвесторы скупают акции KEGOC,"Объем сделок по акциям компании KEGOC за 29 декабря на Казахстанской фондовой бирже (KASE) превысил $2 млн, передает LS. Согласно данным KASE, было заключено 44 сделки на $2,18 млн. При этом общий объем торгов по данным бумагам за последние 52 недели составил $43,1 млн. Максимальный уровень, который был достигнут в ходе вчерашних торгов по акциям KEGOC, был 745 тенге, минимальный – 721 тенге. Однако стоимость акций компании немного снизилась, на 0,1%. Также в зеленой зоне оказались четыре из восьми ""голубых фишек"". Акции Kaz Minerals подорожали на 0,8%, Народного Банка на 1,9%, КазТрансОйл - 0,4% и Казахтелекома – 1,4%. Индекс KASE по итогам торгов вырос до 881,39 пункта. Как ранее сообщал LS, котировки KEGOC могут вырасти в 2016 году с 728 тенге до 1125, или на 54,5%. Такой прогноз озвучил инвестиционный аналитик инвесткомпании ""Фридом Финанс"" Ерлан Абдикаримов. Ирина Ярунина"
http://investfunds.kz/news/06-yanvarya-znachenie-indikatora-kazprime-ne-izmenilos-i-sostavilo-1867-godovyh-kase-48347/,"06 января значение индикатора KazPrime не изменилось и составило 18,67 % годовых","Казахстанская фондовая биржа (KASE) сообщает, что по результатам фиксинга 06 января 2016 года значение индикатора KazPrime не изменилось относительно предыдущего торгового дня и составило 18,67 % годовых. Индикатор KazPrime отражает среднее значение по ставкам размещения денег на казахстанском рынке межбанковских депозитов на срок три месяца при расчетной базе actual/360."
http://investfunds.kz/news/utrennyaya-sessiya-kase-kase-48343/,Утренняя сессия KASE,"На Казахстанской фондовой бирже (KASE) закончилась утренняя торговая сессия по доллару США с расчетами Т+0 в тенге (USDKZT_TOD), евро с расчетами T+0 в тенге (EURKZT_TOD) и в долларах США (EURUSD_TOD), китайскому юаню с расчетами T+0 в тенге (CNYKZT_TOD). Для указанных инструментов данная сессия является основной. В торгах приняли участие 19 членов валютного рынка KASE. Средневзвешенный курс доллара США с расчетами T+0 в тенге составил 344,68 тенге за доллар (+1,57 тенге), объем торгов – 58 200 тыс. USD (-33 400 тыс. USD). По евро с расчетами T+0 в тенге и долларах США сделок заключено не было. На момент закрытия сессии котировки отсутствовали. Средневзвешенный курс китайского юаня с расчетами T+0 в тенге составил 51,6533 тенге за юань, объем торгов – 300 тыс. юаней (+300 тыс. юаней). Все тренды в данном сообщении указаны относительно предыдущей утренней сессии. Если на предыдущей утренней сессии сделок по соответствующему инструменту заключено не было или торги им не проводились, тренд не указывается."
http://investfunds.kz/news/30-dekabrya-znachenie-indikatora-kazprime-ne-izmenilos-i-sostavilo-1867-godovyh-kase-48299/,"30 декабря значение индикатора KazPrime не изменилось и составило 18,67 % годовых","Казахстанская фондовая биржа (KASE) сообщает, что по результатам фиксинга 30 декабря 2015 года значение индикатора KazPrime не изменилось относительно предыдущего торгового дня и составило 18,67 % годовых. Индикатор KazPrime отражает среднее значение по ставкам размещения денег на казахстанском рынке межбанковских депозитов на срок три месяца при расчетной базе actual/360."
http://investfunds.kz/news/world/Itogi-torgov-na-veduschih-fondovyh-birzhah-mira-05012016-84953/,Итоги торгов на ведущих фондовых биржах мира (05.01.2016),"По итогам торгов предыдущей сессии основные индексы ведущих мировых фондовых площадок и котировки акций крупнейших компаний завершили день на следующих уровнях Название индекса Дата Значение Изменение к предыдущему значению Dow Jones 05.01.2016 17 158.66 +0.06% FTSE 100 05.01.2016 6 137.24 +0.72% NASDAQ Composite 06.01.2016 4 891.43 0% Nikkei 225 06.01.2016 18 208.33 -0.9% S&P 500 06.01.2016 2 016.71 0% Название бумаги Дата Биржа Значение цены закрытия Изменение к предыдущему значению Alphabet, акция об. 05.01.2016 NASDAQ 761.53 $ +0.28% Amazon.com, акция об. 05.01.2016 NASDAQ 633.79 $ -0.5% Apple, акция об. 05.01.2016 NASDAQ 102.71 $ -2.51% Boeing, акция об. 04.01.2016 Нью-Йоркская ФБ 140.50 $ -2.83% eBay, акция об. 05.01.2016 NASDAQ 26.12 $ -1.17% Facebook, акция об. 05.01.2016 NASDAQ 102.73 $ +0.5% General Electric, акция об. 04.01.2016 Нью-Йоркская ФБ 30.71 $ -1.41% General Motors, акция об. 04.01.2016 Нью-Йоркская ФБ 33.31 $ -2.06% IBM, акция об. 04.01.2016 Нью-Йоркская ФБ 135.95 $ -1.21% Intel, акция об. 05.01.2016 NASDAQ 33.83 $ -0.47% Microsoft, акция об. 05.01.2016 NASDAQ 55.05 $ +0.46% Oracle, акция об. 05.01.2016 NASDAQ 35.64 $ -0.31% Visa, акция об. 04.01.2016 Нью-Йоркская ФБ 75.70 $ -2.39% Vodafone, акция об. 05.01.2016 Лондонская ФБ 219.70 £ +1.71% Yahoo!, акция об. 05.01.2016 NASDAQ 32.20 $ +2.55% Ознакомиться с полным списком мировых индикаторов вы можете здесь Посмотреть котировки иностранных акций на крупнейших биржах мира можно здесь"
http://investfunds.kz/news/31-dekabrya-znachenie-indikatora-kazprime-ne-izmenilos-i-sostavilo-1867-godovyh-kase-48313/,"31 декабря значение индикатора KazPrime не изменилось и составило 18,67 % годовых","Казахстанская фондовая биржа (KASE) сообщает, что по результатам фиксинга 31 декабря 2015 года значение индикатора KazPrime не изменилось относительно предыдущего торгового дня и составило 18,67 % годовых. Индикатор KazPrime отражает среднее значение по ставкам размещения денег на казахстанском рынке межбанковских депозитов на срок три месяца при расчетной базе actual/360."
http://investfunds.kz/news/utrennyaya-sessiya-kase-kase-48309/,Утренняя сессия KASE,"На Казахстанской фондовой бирже (KASE) закончилась утренняя торговая сессия по доллару США с расчетами Т+0 в тенге (USDKZT_TOD), евро с расчетами T+0 в тенге (EURKZT_TOD) и в долларах США (EURUSD_TOD), китайскому юаню с расчетами T+0 в тенге (CNYKZT_TOD). Для указанных инструментов данная сессия является основной. В торгах принял участие 21 член валютного рынка KASE. Средневзвешенный курс доллара США с расчетами T+0 в тенге составил 340,01 тенге за доллар (+0,54 тенге), объем торгов – 109 500 тыс. USD (-50 950 тыс. USD). По евро с расчетами T+0 в тенге и долларах США сделок заключено не было. На момент закрытия сессии котировки отсутствовали. По китайскому юаню с расчетами T+0 в тенге сделок заключено не было. На момент закрытия сессии спрос составил 51,7300 тенге за юань, предложение – 51,7600 тенге за юань. Все тренды в данном сообщении указаны относительно предыдущей утренней сессии. Если на предыдущей утренней сессии сделок по соответствующему инструменту заключено не было или торги им не проводились, тренд не указывается."
http://investfunds.kz/news/world/Itogi-torgov-na-veduschih-fondovyh-birzhah-mira-30122015-84871/,Итоги торгов на ведущих фондовых биржах мира (30.12.2015),"По итогам торгов предыдущей сессии основные индексы ведущих мировых фондовых площадок и котировки акций крупнейших компаний завершили день на следующих уровнях Название индекса Дата Значение Изменение к предыдущему значению Dow Jones 30.12.2015 17 603.87 -0.66% FTSE 100 30.12.2015 6 274.05 -0.64% NASDAQ Composite 31.12.2015 5 065.85 0% Nikkei 225 30.12.2015 19 033.71 +0.27% S&P 500 31.12.2015 2 063.36 0% Название бумаги Дата Биржа Значение цены закрытия Изменение к предыдущему значению Alphabet, акция об. 30.12.2015 NASDAQ 790.30 $ -0.46% Amazon.com, акция об. 30.12.2015 NASDAQ 689.07 $ -0.71% Apple, акция об. 30.12.2015 NASDAQ 107.32 $ -1.31% Boeing, акция об. 29.12.2015 Нью-Йоркская ФБ 147.35 $ +1.94% eBay, акция об. 30.12.2015 NASDAQ 27.75 $ -0.57% Facebook, акция об. 30.12.2015 NASDAQ 106.22 $ -0.97% General Electric, акция об. 29.12.2015 Нью-Йоркская ФБ 31.28 $ +1.23% General Motors, акция об. 29.12.2015 Нью-Йоркская ФБ 34.50 $ -0.03% IBM, акция об. 29.12.2015 Нью-Йоркская ФБ 139.78 $ +1.58% Intel, акция об. 30.12.2015 NASDAQ 34.99 $ -1.27% Microsoft, акция об. 30.12.2015 NASDAQ 56.31 $ -0.42% Oracle, акция об. 30.12.2015 NASDAQ 36.92 $ -0.32% Visa, акция об. 29.12.2015 Нью-Йоркская ФБ 79.21 $ +0.87% Vodafone, акция об. 30.12.2015 Лондонская ФБ 217.50 £ -0.57% Yahoo!, акция об. 30.12.2015 NASDAQ 33.37 $ -1.97% Ознакомиться с полным списком мировых индикаторов вы можете здесь Посмотреть котировки иностранных акций на крупнейших биржах мира можно здесь"
http://investfunds.kz/news/kazkommercbank-priobretaet-dolyu-v-tureckom-banke-finansovyj-investicionnyj-zhurnal-ls-lichnyj-schet-48315/,Казкоммерцбанк приобретает долю в турецком банке,"Казкоммерцбанк подписал соглашение о приобретении 19,37% доли акций турецкого банка Sekerbank T.A.S., передает LS. Согласно данным банка, соглашение было подписано между госфондом ""Самрук-Казына"" и Казкоммерцбанком. Банк покупает 224,3 млн акций в Sekerbank T.A.S., которые составляют 19,37% уставного капитала Sekerbank T.A.S. ""Процесс продажи доли будет осуществляться в соответствии с исполнением необходимых предварительных условий, в том числе с соблюдением условий текущего акционерного соглашения, подписанного с другим мажоритарным акционером Банка Şekerbank T.A.Ş. Personeli Munzam Sosyal Güvenlik ve Yardımlaşma Sandığı Vakfı, необходимыми решениями советов директоров и разрешениями, которые будут получены от соответствующих государственных органов"", - отмечается в сообщении биржи. Цена продажи будет определяться на дату передачи акций. Как ранее сообщал LS, казахстанский бизнесмен Кенес Ракишев стал держателем контрольного пакета акций Казкома. Общая доля акций под его контролем – 56,75%. Ракишев также покупает долю в украинском БТА Банке. Ирина Ярунина"
http://investfunds.kz/news/utrennyaya-sessiya-kase-kase-48277/,Утренняя сессия KASE,"На Казахстанской фондовой бирже (KASE) закончилась утренняя торговая сессия по доллару США с расчетами Т+0 в тенге (USDKZT_TOD), евро с расчетами T+0 в тенге (EURKZT_TOD) и в долларах США (EURUSD_TOD), китайскому юаню с расчетами T+0 в тенге (CNYKZT_TOD). Для указанных инструментов данная сессия является основной. В торгах приняли участие 23 члена валютного рынка KASE. Средневзвешенный курс доллара США с расчетами T+0 в тенге составил 337,66 тенге за доллар (+6,28 тенге), объем торгов – 249 000 тыс. USD (+125 000 тыс. USD). Средневзвешенный курс евро с расчетами T+0 в тенге составил 371,10 тенге за евро (+5,20 тенге), объем торгов – 200 тыс. евро (-50 тыс. USD). По евро с расчетами T+0 в долларах США сделок заключено не было. На момент закрытия сессии котировки отсутствовали. По китайскому юаню с расчетами T+0 в тенге сделок заключено не было. На момент закрытия сессии спрос составил 51,4700 тенге за юань, предложение – 51,5000 тенге за юань. Все тренды в данном сообщении указаны относительно предыдущей утренней сессии. Если на предыдущей утренней сессии сделок по соответствующему инструменту заключено не было или торги им не проводились, тренд не указывается."
http://investfunds.kz/news/world/Birzhi-Evropy-zakrylis-snizheniem-na-kommentariyah-glavy-MVF-PRAJM-84887/,Биржи Европы закрылись снижением на комментариях главы МВФ // ПРАЙМ,"Биржевые индексы Европы завершили торги среды в минусе после комментариев главы МВФ Кристин Лагард о рисках экономической нестабильности в 2016 году, свидетельствуют данные торгов. По итогам торгов немецкий DAX 30 снизился на 1,08%, до 10743,01 пункта, французский CAC 40 - на 0,52%, до 4677,14 пункта. Британский индекс FTSE 100 потерял 0,64%, опустившись до 6274,05 пункта. Ранее директор-распорядитель МВФ Кристин Лагард заявила, что глобальный экономический рост в 2016 году будет разочаровывающим. Лагард выразила опасения, что повышение ставки ФРС США и замедление экономического роста в Китае приведут к неопределенности и большому риску экономической нестабильности в мире. По ее словам, низкая производительность, старение населения и последствия мирового финансового кризиса помешали росту, что ослабило среднесрочные перспективы. ""Начать день с предупреждения от Кристин Лагард, что глобальный рост в 2016 году будет разочаровывающим, конечно, не позитивно"". - цитирует агентство Франс Пресс аналитика Spreadex Коннора Кэмпбелла (Connor Campbell)."
http://investfunds.kz/news/30-dekabrya-znachenie-indeksa-kase-snizilos-na-028-do-87892-kase-48307/,"30 декабря значение Индекса KASE снизилось на 0,28 % до 878,92","По итогам торгов акциями на Казахстанской фондовой бирже (KASE) 30 декабря 2015 года значение Индекса KASE снизилось на 2,44 пунктов (0,28 %) с 881,36 до 878,92. Первая сделка дня зафиксировала значение индекса на уровне 881,52. В ходе торгов максимальное значение индекса составило 882,49, минимальное – 875,85. Объем сделок с акциями, включенными в представительский список Индекса KASE, 30 декабря снизился относительно предыдущего торгового дня в 95,8 раза и составил 7,9 млн тенге (23,4 тыс. USD)."
http://investfunds.kz/news/world/Birzhi-SShA-zakrylis-v-minuse-na-fone-padeniya-neftyanyh-cen-PRAJM-84881/,Биржи США закрылись в минусе на фоне падения нефтяных цен // ПРАЙМ,"Американские фондовые индексы завершили торги среды в минусе на фоне падения мировых цен на нефть, свидетельствуют данные торгов. Промышленный индекс Dow Jones снизился на 0,66% - до 17603,87 пункта, индекс высокотехнологичных компаний NASDAQ - на 0,82%, до 5065,85 пункта, индекс широкого рынка S&P 500 — на 0,72%, до 2063,36 пункта. Цены на нефть ускорили падение на сообщениях Минэнерго США по росту запасов сырья. Коммерческие запасы нефти в стране (исключая стратегический резерв) за неделю, завершившуюся 25 декабря, увеличились на 2,6 миллиона баррелей — до 487,4 миллиона баррелей. Аналитики, напротив, ожидали, что показатель снизился на 2,457 миллиона баррелей — до 482,343 миллиона баррелей. Не порадовали участников рынка новости от МВФ. Ранее директор-распорядитель МВФ Кристин Лагард выразила опасения, что повышение ставки ФРС США и замедление экономического роста в Китае приведут к неопределенности и большому риску экономической нестабильности в мире. По мнению управляющего директора торгов Charles Schwab Рэнди Фредерика (Randy Frederick), начало отчетностей за четвертый квартал через пару недель поможет отвлечь внимание инвесторов, но только на время. В целом же ""рост прибылей в годовом сравнении будет отрицательным, если учитывать нефтяные компании"", приводит его слова агентство MarketWatch."
http://investfunds.kz/news/world/Lidery-i-luzery-Sankt-Peterburgskoj-birzhi-v-2015-godu-Financial-One-84891/,Лидеры и «лузеры» Санкт-Петербургской биржи в 2015 году // Financial One,"Уходящий год запомнится финансистам резким укреплением доллара США к основным мировым валютам, снижением цен на сырье и энергоносители до многолетних минимумов, а также масштабным исходом инвесторов из развивающихся стран. Все это не могло не отразиться на рынке иностранных акций Санкт-Петербургской биржи, где по итогам 2015 года статус голубых фишек завоевали бумаги амбициозных IT-компаний, ритейлеров и «энергетиков», а нефтедобытчики и металлурги, напротив, возглавили список «лузеров». Торги на Санкт-Петербургской бирже в 2015 году не выбивались из русла общемировой тенденции, что, в общем-то, неудивительно: в котировальный список торговой площадки входят самые ликвидные акции из индекса S&P 500. В этой связи главные герои уходящего года на рынке иностранных бумаг SPB ровно те же, что и на американских биржах NYSE и NASDAQ. Так, безусловным лидером по росту доходности стал сервис потокового видео Netflix : его капитализация увеличилась с начала года почти на 140% до $50,05 млрд – это лучший результат в индексе S&P500. Стремительный рост котировок Netflix стал результатом успешной реализации его стратегии глобальной экспансии, в рамках которой общее число подписчиков сервиса было увеличено до 70,42 млн человек по всему миру. Кроме того, компания смогла зарекомендовать себя как производитель качественного и интересного контента: сериалы «Оранжевый – хит сезона», Narcos и «Несгибаемая Кимми Шмидт» продолжают собирать кассу для Netflix практически повсеместно. Вторым «титаном» 2015 года стала компания Amazon.com , чья капитализация выросла на 117,56%. Крупнейший онлайн-ритейлер мира сумел отвоевать розничный рынок у торговых «оффлайн» сетей благодаря лояльной ценовой политике и постоянному наращиванию оборотов. Компания также добилась неплохих результатов в сегменте недорогих гаджетов: осенью ее собственные планшеты Fire попали в тройку самых продаваемых устройств на рынке США, уступив лишь Microsoft и Apple. Другие лидеры рынка иностранных акций SPB не могут похвастаться столь впечатляющей доходностью, как у Netflix и Amazon, однако и их результаты выглядят более чем достойно. Котировки бумаг First Solar – одного из ключевых игроков на рынке солнечной энергетики – выросли с начала года на 48,88%. Компании сыграло на руку падение цен на ископаемое топливо, сделавшее добычу малорентабельной, а также участие в крупных проектах по строительству солнечных станций в США, причем на этом поприще First Solar удалось заполучить в качестве партнера корпорацию Apple. Кофейный гигант Starbucks увеличил свою капитализацию в 2015 году на 48,61%. За это время корпорация нарастила продажи по всему миру на 7%, получив по итогам финансового года чистую прибыль в $19,5 млрд против прошлогодних $16,5 млрд, – прогресс, как говорится, налицо. Компания Valero Energy , в свою очередь, оказалась одним из немногих игроков нефтегазового рынка, которым удалось извлечь выгоду из негативной ситуации в отрасли. Высокий спрос на услуги НПЗ, связанный с нехваткой емкостей для хранения черного золота, подтолкнул вверх капитализацию Valero Energy – крупнейшего переработчика нефти в США. С начала года его акции подорожали на 46,64%. «Черный список» эмитентов SPB, показавших отрицательную доходность, также обошелся без сюрпризов. Главным лузером уходящего года стала корпорация Chesapeake Energy – одна из виновниц «сланцевой революции» на нефтегазовом рынке. Ее стоимость упала почти на 80%. Следом идет производитель микропроцессоров Micron Technology , пострадавший из-за чрезмерного укрепления доллара США и падения спроса на персональные компьютеры (-59,47%), энергетическая компания NRG Energy (-56,55%) и алюминиевый гигант Alcoa , павший жертвой низких цен на алюминий (-36,26%). Замыкает список лузеров компания Yahoo! , рыночная оценка которой сейчас держится только на активах в Alibaba, Yahoo! Japan и наличных средствах (-33,48%). Учитывая, что крупнейшие акционеры Yahoo! требуют от корпорации продать часть бизнеса, сократить персонал на 75% и сместить с должности генерального директора Мариссу Майер – бывшему интернет-гиганту еще есть, куда падать. TOP – 5 ПО ДОХОДНОСТИ ЗА 2015 ГОД 1. Netflix (NFLX) – видеоконтент (сериалы, фильмы и т.п.) +139,97% 2. Amazon.com (AMZN) (онлайн ритейл) +117,56% 3. First Solar (FSLR) (солнечная энергетика) +48,88% 4. Starbucks (SBUX) (рестораны быстрого питания, кофейни) +48,61% 5. Valero Energy (VLO) (переработка и дистрибьюция нефтепродуктов) +46,64% «ЛУЗЕРЫ» 2015 ГОДА 1. Chesapeake Energy (CHK) (добыча сланцевой нефти и газа) -78,98% 2. Micron Technology (MU) (производство полупроводников и чипов) -59,47% 3. NRG Energy (NRG) (Электроэнергетика) - 56,55% 4. Alcoa (AA) (Первичная и вторичная переработка алюминия) -36,26% 5. Yahoo (YHOO) (Интернет сервисы) -33,48% Данил Седлов"
http://investfunds.kz/news/29-dekabrya-znachenie-indikatora-kazprime-vyroslo-i-sostavilo-1867-godovyh-kase-48279/,"29 декабря значение индикатора KazPrime выросло и составило 18,67 % годовых","Казахстанская фондовая биржа (KASE) сообщает, что по результатам фиксинга 29 декабря 2015 года значение индикатора KazPrime выросло относительно предыдущего торгового дня на 134 базисных пункта и составило 18,67 % годовых. Индикатор KazPrime отражает среднее значение по ставкам размещения денег на казахстанском рынке межбанковских депозитов на срок три месяца при расчетной базе actual/360."
http://investfunds.kz/news/kak-nizkie-ceny-na-neft-otrazilis-na-kazahstane-finansovyj-investicionnyj-zhurnal-ls-lichnyj-schet-48283/,Как низкие цены на нефть отразились на Казахстане,"Экономист Жарас Ахметов озвучил последствия от падения цен на нефть для казахстанской экономики, сообщает LS. +  Согласно его подсчетам, за 11 месяцев 2015 года в Национальный фонд от компаний, работающих в нефтегазовой отрасли поступило 1,5 трлн тенге. За аналогичный период 2014 года показатель составил 3,3 трлн тенге. То есть за год поступления сократились более чем в два раза. + Непосредственно в республиканский бюджет поступает таможенная пошлина за экспорт нефти. За 11 месяцев 2015 года по данному виду налогообложения выплачено + 557,1 млрд тенге. Для сравнения в 2014 году объем достиг 620,2 млрд тенге. ""Основная доля налогов, которыми облагаются  нефте + газо добывающие компании формирует Национальный фонд. К таким поступлениям относятся корпоративный подоходный налог, налог на сверхприбыль, налог на добычу полезных ископаемых, рентный налог на экспорт, бонусы, доля Казахстана по соглашениям о разделе продукции"", - объяснил экономист. Из-за низких цен на нефть правительство было вынужденно дважды корректировать государственный бюджет на 2015 год. + Экономист напомнил, что первоначальный вариант документа был принят в сентябре 2014 года. Он предусматривал поступления в казну в размере 6,2 трлн тенге, включая трансферты из Национального фонда ( + 1 ,9 трлн тенге). Расходы в 2015 году должны были составить 7,1 трлн тенге. Дефицит бюджета планировался на уровне 1 трлн тенге или 2,2% от ВВП. ""Однако после первой корректировки бюджета в феврале этого года прогнозы по + доходам бюджета были сокращены до 5,9 трлн тенге, включая трансферты из Нацфонда в размере 2,7 трлн тенге. Расходы казны также были пересмотрены в сторону понижения – теперь они составили 6,9 трлн тенге. Но дефицит бюджета увеличился, как в абсолютных, так и относительных значениях – 3% от ВВП или 1,3 трлн. тенге"", - отметил Ахметов. Вторая корректировка финансового документа была проведена + 28 ноября 2015 года. Тогда ожидания по доходам сократились – до 5,8 трлн тенге, по расходам – до 6,8 трлн тенге. Дефицит остался на прежнем уровне. ""Данные корректировки вызваны пересмотром прогноза по ВВП на 2015 год. Первоначальный, еще про + шлогодний, прогноз министерства нацэкономики был 5%, затем его понизили до 4,8%, а в ноябре этого года снизили до 1,2%"", - добавил экономист. По его мнению, пересмотры прогноза по ВВП обусловлены не только падением цен на нефть, но и общими системными проблемами отечественной экономики. Так, экономика начала замедляться еще при высоких ценах на нефть. + ""Диаграмма, отражающая изменение краткосрочного экономического индикатора, показывает, что начиная с 2010 года показатель имел устойчивую тенденцию к снижению. На замедление экономики дополнительно повлияли не внятная кредитно-денежная политика и поддержание в течении длительного времени чрезмерно укрепленного тенге, в сочетании с резкими девальвациями, что привело к кризису доверия к национальной валюте"", - заключил Ахметов. + Куралай Абылгазина"
